,번호,캠퍼스,제목,글쓴이,날짜,조회수,링크
0,공지,국제,2019학년도 국제캠퍼스 예비군 보충훈련 안내(훈련장 ...,연대본부(국제),2019-10-01,90,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131430&page=1&category=GENERAL
1,공지,공통,[추천채용] 동원그룹 경영진비서 채용,미래인재센터(국제),2019-10-01,41,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131428&page=1&category=GENERAL
2,공지,국제,[공학교육혁신센터] 2019 공학페스티벌 'AI 사물인...,공학교육혁신센터,2019-10-01,46,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131423&page=1&category=GENERAL
3,공지,서울,장애인식개선봉사단 해피플러스 단원 모집 안내,장애학생지원센터,2019-10-01,38,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131419&page=1&category=GENERAL
4,공지,국제,[추천채용] ASE KOREA 2019년도 하반기 인턴...,미래인재센터(국제),2019-09-30,121,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131412&page=1&category=GENERAL
5,공지,국제,[추천채용] LG히다찌(주) 머신러닝 엔지니어 채용,미래인재센터(국제),2019-09-30,63,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131410&page=1&category=GENERAL
6,공지,국제,[글로벌봉사팀] (국제) 2019 멘토링 Talk 콘...,글로벌봉사팀,2019-09-30,121,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131398&page=1&category=GENERAL
7,공지,국제,2019-2학기 담임교수제(진로상담교수제-CCP) 시행...,미래인재센터(국제),2019-09-30,93,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131396&page=1&category=GENERAL
8,공지,서울,[글로벌봉사팀] (서울) 2019 멘토링 Talk 콘서...,글로벌봉사팀,2019-09-30,98,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131395&page=1&category=GENERAL
9,공지,공통,[추천채용][귀뚜라미에너지]경영관리 (정규직) 추천채용...,미래인재센터(서울),2019-09-27,284,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131363&page=1&category=GENERAL
10,공지,공통,2020 교육대학원 전기 석사과정 신입생 모집 안내,교육대학원,2019-09-27,172,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131358&page=2&category=GENERAL
11,공지,공통,[추천채용][일진그룹] 2019년도 품질관리/재무팀 사...,미래인재센터(서울),2019-09-27,155,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131355&page=2&category=GENERAL
12,공지,공통,[국제] 2019 경희 몰래산타 기획단모집,글로벌봉사팀,2019-09-27,236,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131353&page=2&category=GENERAL
13,공지,공통,인포21(2단계) 서비스 개시 안내,정보처,2019-09-27,133,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131348&page=2&category=GENERAL
14,공지,국제,[공학교육혁신센터] 2019 공학페스티벌 BEEBOY ...,공학교육혁신센터,2019-09-27,118,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131346&page=2&category=GENERAL
15,공지,국제,[국가근로]2019-2학기 국가근로 학생 모집(창업보육...,학생지원센터 학생지원팀(국제),2019-09-26,160,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131333&page=2&category=GENERAL
16,공지,서울,"글로벌미래교육원 외부기숙사 신청 안내(중국,베트남 유학...",글로벌미래교육원,2019-09-26,100,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131322&page=2&category=GENERAL
17,공지,서울,[구인]푸른솔식당 아르바이트 모집 공고,소비자생활협동조합,2019-09-26,210,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131321&page=2&category=GENERAL
18,공지,공통,일반대학원(국제캠퍼스) 행정실 조교 모집 안내,일반대학원(국제),2019-09-26,88,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131317&page=2&category=GENERAL
19,공지,국제,[국가근로]2019-2학기 교외기관 국가근로 학생 모집...,학생지원센터 학생지원팀(국제),2019-09-25,578,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131312&page=2&category=GENERAL
20,공지,공통,Microsoft Professional Program...,LINC+ 사업단,2019-09-25,598,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131304&page=3&category=GENERAL
21,공지,공통,2020년 교수사관 20기 모집 홍보,연대본부(서울),2019-09-24,336,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131274&page=3&category=GENERAL
22,공지,국제,[지식창업교육센터] 2019-2학기 산학협력세미나 개최...,지식창업교육센터,2019-09-20,59,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131210&page=3&category=GENERAL
23,공지,서울,(서울c) 재정운영본부 조교(I형) 모집 공고,재정운영본부,2019-09-19,130,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131193&page=3&category=GENERAL
24,공지,공통,[2019][재공지]대학혁신지원사업 학생모니터링단 모집...,교육혁신사업단,2019-09-19,816,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131160&page=3&category=GENERAL
25,공지,서울,[교수학습지원센터] 2019-2 단과대학별 맞춤형 학습...,교수학습지원센터(서울),2019-09-16,97,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130998&page=3&category=GENERAL
26,공지,공통,경희 구성원을 위한 뮤지컬 공연 전석 40% 특별할인 ...,대외협력처(서울),2019-09-16,647,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130990&page=3&category=GENERAL
27,공지,공통,"[LINC+] 2019 광주, 푸드 스타트업 공모전(~...",LINC+ 사업단,2019-09-16,138,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130989&page=3&category=GENERAL
28,공지,공통,인포21(2단계) 서비스 개시 및 사용자교육 안내,정보처,2019-09-16,141,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130987&page=3&category=GENERAL
29,공지,국제,[대기업직무적성검사] 2019 하반기 공채대비 문제풀이...,미래인재센터(국제),2019-09-10,247,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130922&page=3&category=GENERAL
30,공지,공통,[서울국제공통] 2019학년도 국비유학생 추가선발시험 ...,국제교류처(서울),2019-09-09,674,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130870&page=4&category=GENERAL
31,공지,공통,사회공헌활동 지원사업 「소.확.행.」 공고 안내,글로벌봉사팀,2019-09-06,580,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130808&page=4&category=GENERAL
32,공지,공통,비영리스타트업 육성 지원사업 경희대학교 참가팀 공모,후마니타스칼리지(서울),2019-09-05,236,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130724&page=4&category=GENERAL
33,공지,공통,한국수출입은행-서울대 국제대학원 '국제개발협력 아카데미...,커뮤니케이션센터,2019-09-04,346,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130648&page=4&category=GENERAL
34,공지,국제,★[국제C] 학사지원팀 조교 모집 안내★,교무처 학사지원과(국제),2019-09-02,133,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130352&page=4&category=GENERAL
35,공지,서울,2019학년도 2학기 차량요일제 변경 신청 안내,총무과(서울),2019-08-28,194,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130204&page=4&category=GENERAL
36,공지,국제,★[국제C] 학사지원팀 조교 모집 안내★,교무처 학사지원과(국제),2019-08-22,334,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129986&page=4&category=GENERAL
37,공지,국제,★[국제C] 학사지원팀 국가근로장학생 모집 안내★(완료...,교무처 학사지원과(국제),2019-08-22,394,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129983&page=4&category=GENERAL
38,공지,서울,★ 교무처 학사지원팀 조교 모집 ★,교무처 학사지원과(서울),2019-08-19,184,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129777&page=4&category=GENERAL
39,공지,국제,★[국제C] 학사지원팀 국가근로장학생 모집 안내★,교무처 학사지원과(국제),2019-08-12,332,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129505&page=4&category=GENERAL
40,공지,서울,[재공지] [학사지원팀] 조교(I형) 모집 공고,교무처 학사지원과(서울),2019-08-08,144,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129393&page=5&category=GENERAL
41,공지,국제,★[국제C] 학사지원팀 조교 모집 안내★,교무처 학사지원과(국제),2019-08-07,132,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129343&page=5&category=GENERAL
42,공지,서울,2019학년도 2학기 사회과학연구원 연구조교(Ⅰ) 모집...,정경대학,2019-08-06,175,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129312&page=5&category=GENERAL
43,공지,공통,[정보처] INFO21 학생서비스 테스트단 합격자 발표...,정보처,2019-07-26,439,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129157&page=5&category=GENERAL
44,공지,국제,"[국제 교무팀] 2019-2학기 조교 (Ⅰ, Ⅱ형) 모...",교무과(국제),2019-07-26,159,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129120&page=5&category=GENERAL
45,공지,서울,(서울)학생지원센터에서 조교를 모집합니다.,학생지원센터 학생지원팀(서울),2019-06-26,388,https://www.khu.ac.kr/kor/notice/detail.do?seq=2128432&page=5&category=GENERAL
46,공지,국제,체성분 검사 안내-건강센터,건강센터(국제),2019-06-18,157,https://www.khu.ac.kr/kor/notice/detail.do?seq=2127298&page=5&category=GENERAL
47,공지,국제,한방재료가공 학교기업 국가근로학생 모집,한방재료가공,2019-06-17,242,https://www.khu.ac.kr/kor/notice/detail.do?seq=2127260&page=5&category=GENERAL
48,공지,국제,예술디자인대학 의류디자인학과 조교 모집,예술디자인대학,2019-06-12,253,https://www.khu.ac.kr/kor/notice/detail.do?seq=2126813&page=5&category=GENERAL
49,공지,공통,2019학년도 2학기 경희대학교 강사 공개채용 공고,교무팀,2019-06-12,17190,https://www.khu.ac.kr/kor/notice/detail.do?seq=2126753&page=5&category=GENERAL
50,공지,공통,2019 경희 Fellow(교육) 후보자 추천 공고,교무처 학사지원과(서울),2019-05-31,387,https://www.khu.ac.kr/kor/notice/detail.do?seq=2124536&page=6&category=GENERAL
51,공지,국제,예술디자인대학 디지털콘텐츠학과에서 조교를 모집합니다.,예술디자인대학,2019-05-15,344,https://www.khu.ac.kr/kor/notice/detail.do?seq=2113758&page=6&category=GENERAL
52,공지,서울,2019학년도 학생포상제 결과 발표,학생지원센터 학생지원팀(서울),2019-05-07,1264,https://www.khu.ac.kr/kor/notice/detail.do?seq=2113418&page=6&category=GENERAL
53,공지,서울,2019년 경희대학교 서울캠퍼스 졸업앨범 제작업체 선정...,학생지원센터 학생지원팀(서울),2019-04-22,540,https://www.khu.ac.kr/kor/notice/detail.do?seq=2112811&page=6&category=GENERAL
54,공지,국제,[공학교육혁신센터] 제11회 소외된 90%를 위한 창의...,공학교육혁신센터,2019-04-02,518,https://www.khu.ac.kr/kor/notice/detail.do?seq=2112234&page=6&category=GENERAL
55,공지,국제,2019학년도 장애학생지원센터 등록 안내,장애학생지원센터(국제),2019-03-06,367,https://www.khu.ac.kr/kor/notice/detail.do?seq=2110991&page=6&category=GENERAL
56,공지,서울,2019학년도 1학기 차량요일제 변경 신청 안내,총무과(서울),2019-02-19,721,https://www.khu.ac.kr/kor/notice/detail.do?seq=2110328&page=6&category=GENERAL
57,공지,공통,『일반』 게시판 안내,관리자,2014-01-04,53793,https://www.khu.ac.kr/kor/notice/detail.do?seq=100045&page=6&category=GENERAL
58,10337,공통,[추천채용] (주)일신테크놀로지 2019년도 신입사원 ...,미래인재센터(국제),2019-09-23,280,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131264&page=6&category=GENERAL
59,10336,공통,[추천채용] (주)파인디지털 인턴(정규직전환),미래인재센터(국제),2019-09-23,169,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131260&page=6&category=GENERAL
60,10335,서울,[서울C] 글로벌봉사팀 조교 모집,글로벌봉사팀,2019-09-23,236,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131258&page=7&category=GENERAL
61,10334,공통,[국제교육원] 일본 어학연수 학생들 공항 배웅 도우미 ...,국제교육원,2019-09-20,588,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131234&page=7&category=GENERAL
62,10333,서울,[국제교류처] 베트남x한국 콜라보레이션! 국제교류처 단...,국제교류처(서울),2019-09-20,440,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131229&page=7&category=GENERAL
63,10332,서울,[추천채용][스팍스글렌코코리아] 2019년도 국내외 영...,미래인재센터(서울),2019-09-20,470,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131217&page=7&category=GENERAL
64,10331,국제,[지식창업교육센터] 2차. 산학협력세미나 개최 안내(9...,지식창업교육센터,2019-09-20,70,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131215&page=7&category=GENERAL
65,10330,국제,체성분 검사 안내-건강센터,건강센터(국제),2019-09-20,126,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131208&page=7&category=GENERAL
66,10329,공통,[세화원]2019-2학기 세화원 기숙사 추가 입사신청 ...,세화원,2019-09-20,201,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131205&page=7&category=GENERAL
67,10328,서울,제목 : 「2019학년도 2학기 동대문구 대학생 학습멘...,학생지원센터 학생지원팀(서울),2019-09-19,172,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131196&page=7&category=GENERAL
68,10327,국제,■장애학생지원센터■ 2019년 2학기 행정근로장학생 모...,장애학생지원센터(국제),2019-09-19,180,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131191&page=7&category=GENERAL
69,10326,서울,"[국제교류처] 영국, 중국, 일본, 한국 세계적 전문가...",국제교류처(서울),2019-09-19,408,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131189&page=7&category=GENERAL
70,10325,서울,미래인재센터 기간제 근로자 채용공고(9/19~9/25),미래인재센터(서울),2019-09-19,181,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131182&page=8&category=GENERAL
71,10324,서울,2019-2 글로벌버디(KHGB) 모집 안내 (~9월 ...,외국인지원팀,2019-09-19,490,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131179&page=8&category=GENERAL
72,10323,서울,[교수학습지원센터] 2019-2 온라인 학습법 특강,교수학습지원센터(서울),2019-09-19,102,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131176&page=8&category=GENERAL
73,10322,공통,[제증명] Info21 2단계 오픈에 따른 제증명 발급...,학생지원센터[제증명](국제),2019-09-19,287,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131162&page=8&category=GENERAL
74,10321,공통,[정보처] 인포21 개통 테스트에 따른 정보서비스 중지...,정보처,2019-09-19,97,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131156&page=8&category=GENERAL
75,10320,공통,[글로벌봉사팀] 2019년 동계 멘토링 캠프 기획단 모...,글로벌봉사팀,2019-09-18,292,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131140&page=8&category=GENERAL
76,10319,국제,[추천채용] 아세아시멘트 2019년도 신입사원 채용 (...,미래인재센터(국제),2019-09-18,114,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131107&page=8&category=GENERAL
77,10318,서울,국제교류처 외국인지원팀 기간제 근로자 채용 공고(~10...,외국인지원팀,2019-09-18,208,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131097&page=8&category=GENERAL
78,10317,공통,[글로벌봉사팀] 2019 몰래산타 기획단 모집,글로벌봉사팀,2019-09-18,316,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131088&page=8&category=GENERAL
79,10316,국제,[공학교육혁신센터] 2019 공학페스티벌 공학홍보대사(...,공학교육혁신센터,2019-09-18,56,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131082&page=8&category=GENERAL
80,10315,국제,[장애학생지원센터] 2019년 2학기 행정근로장학생 모...,장애학생지원센터(국제),2019-09-17,253,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131073&page=9&category=GENERAL
81,10314,공통,[추천채용] 농심그룹 메가마트 19년도 신입사원 추천채...,미래인재센터(서울),2019-09-17,280,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131056&page=9&category=GENERAL
82,10313,공통,[추천채용] 동영해운(주) 영업 및 영업관리 신입/경력...,미래인재센터(서울),2019-09-17,129,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131054&page=9&category=GENERAL
83,10312,공통,[추천채용] 동의대학교 시설관리 직원 채용,미래인재센터(국제),2019-09-17,121,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131049&page=9&category=GENERAL
84,10311,국제,지식재산세미나 '강의와연구자를위한저작권의이해' 개최안내,지식창업교육센터,2019-09-17,22,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131043&page=9&category=GENERAL
85,10310,국제,[국가근로] 2019-2학기 국가근로 장학생 모집(드림...,학생지원센터 학생지원팀(국제),2019-09-17,263,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131038&page=9&category=GENERAL
86,10309,공통,[KHU] 인포21 개통 테스트에 따른 정보서비스 중지...,정보처,2019-09-16,117,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131013&page=9&category=GENERAL
87,10308,공통,"[자연사박물관] 대학생 교육프로그램 ""허바 플라리움 만...",자연사박물관,2019-09-16,339,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131010&page=9&category=GENERAL
88,10307,서울,[국제교류처] 베트남: 동남아시아에서 가장 빠르게 성장...,국제교류처(서울),2019-09-16,429,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131004&page=9&category=GENERAL
89,10306,국제,제412차 민방위의 날 화재 대피 훈련 실시(9. 25...,연대본부(국제),2019-09-16,80,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131002&page=9&category=GENERAL
90,10305,국제,2019학년도 2학기 제2기숙사[신입생/재학생] 서포...,제2기숙사,2019-09-16,277,https://www.khu.ac.kr/kor/notice/detail.do?seq=2131001&page=10&category=GENERAL
91,10304,서울,[국제교육원]2019 가을4차 정규 외국어강좌 추가 접...,국제교육원,2019-09-11,68,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130976&page=10&category=GENERAL
92,10303,공통,[국제교육원] 다국적 어학생 대상 가을정규 한국어 도우...,국제교육원,2019-09-11,429,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130975&page=10&category=GENERAL
93,10302,서울,[추천채용] 슈피겐코리아 인사총무 신입 매니저 추천채용,미래인재센터(서울),2019-09-11,219,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130964&page=10&category=GENERAL
94,10301,국제,[추천채용] 동원그룹 경영진 비서 모집 (일본어학과 우...,미래인재센터(국제),2019-09-11,173,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130950&page=10&category=GENERAL
95,10300,국제,[국가근로] 2019-2학기 국가교육근로 장학생 모집(...,학생지원센터 학생지원팀(국제),2019-09-11,343,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130948&page=10&category=GENERAL
96,10299,서울,[구인] 경희대 생협 근로장학생 모집 안내,소비자생활협동조합,2019-09-10,229,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130939&page=10&category=GENERAL
97,10298,서울,[구인]푸른솔식당 및 매점 아르바이트 구인 공고,소비자생활협동조합,2019-09-10,345,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130938&page=10&category=GENERAL
98,10297,공통,[추천채용] (주) 세경하이테크 기술연구소 디자인팀 디...,미래인재센터(국제),2019-09-10,87,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130936&page=10&category=GENERAL
99,10296,공통,[추천채용] RCI Financial Services ...,미래인재센터(서울),2019-09-10,103,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130934&page=10&category=GENERAL
100,10295,공통,[추천채용] RCI Financial Services ...,미래인재센터(서울),2019-09-10,87,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130932&page=11&category=GENERAL
101,10294,공통,[추천채용] 한스바이오메드(주) 2019년 한스그룹 공...,미래인재센터(서울),2019-09-10,123,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130930&page=11&category=GENERAL
102,10293,국제,[공학교육혁신센터] 2019 공학페스티벌 공학홍보대사(...,공학교육혁신센터,2019-09-10,156,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130925&page=11&category=GENERAL
103,10292,서울,[2019-2학기] 경희대학교 자연사박물관에서 교내 ...,자연사박물관,2019-09-10,419,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130923&page=11&category=GENERAL
104,10291,국제,[오픈랩] 9월 오픈랩 체험프로그램.,미래인재센터(국제),2019-09-10,193,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130921&page=11&category=GENERAL
105,10290,서울,「2019학년도 2학기 동대문구 대학생 학습멘토링」참가...,학생지원센터 학생지원팀(서울),2019-09-10,366,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130918&page=11&category=GENERAL
106,10289,공통,2019 KHU 모교방문단 모집,입학처(서울),2019-09-09,1091,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130896&page=11&category=GENERAL
107,10288,공통,[캠퍼스타운조성사업단] 회기동 마을디자인 프로젝트 자원...,캠퍼스타운 조성 사업단,2019-09-09,242,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130893&page=11&category=GENERAL
108,10287,공통,[캠퍼스타운조성사업단] 회기동 마을디자인 프로젝트 자원...,캠퍼스타운 조성 사업단,2019-09-09,38,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130892&page=11&category=GENERAL
109,10286,국제,[오픈랩] 9월 창의인성 메이커 프로그램  18회차,미래인재센터(국제),2019-09-09,206,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130880&page=11&category=GENERAL
110,10285,국제,[오픈랩] 9월 창의인성 메이커 프로그램 심화 3회차,미래인재센터(국제),2019-09-09,598,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130877&page=12&category=GENERAL
111,10284,서울,[서울C] 2019학년도 2학기 국제교류처 단기 테마연...,국제교류처(서울),2019-09-09,251,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130867&page=12&category=GENERAL
112,10283,국제,[국가근로] 2019-2학기 국가교육근로 장학생 모집(...,학생지원센터 학생지원팀(국제),2019-09-09,270,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130852&page=12&category=GENERAL
113,10282,국제,[추천채용] 현대IT&E 2019년도 신입사원 모집 (...,미래인재센터(국제),2019-09-09,197,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130848&page=12&category=GENERAL
114,10281,공통,[국제교육원] 일본 긴키대학교 어학연수생 한국어 도우미...,국제교육원,2019-09-06,430,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130817&page=12&category=GENERAL
115,10280,공통,[LINC+]4차산업혁명 창업 포럼-한중 청년 포럼,LINC+ 사업단,2019-09-06,161,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130801&page=12&category=GENERAL
116,10279,국제,[지식창업교육센터] 서포터즈 모집(~9/20),지식창업교육센터,2019-09-06,295,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130798&page=12&category=GENERAL
117,10278,국제,우정원 사감실 국가근로 장학생 모집 안내(~9/9),우정원,2019-09-05,259,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130756&page=12&category=GENERAL
118,10277,공통,[글로벌봉사팀] 2019년 동계 멘토링 캠프 기획단 모...,글로벌봉사팀,2019-09-05,551,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130754&page=12&category=GENERAL
119,10276,공통,[2019]대학혁신지원사업 학생맞춤형 수업 지원사업 독...,교육혁신사업단,2019-09-05,965,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130751&page=12&category=GENERAL
120,10275,공통,[2019]대학혁신지원사업 학생모니터링단 모집,교육혁신사업단,2019-09-05,504,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130745&page=13&category=GENERAL
121,10274,공통,[추천채용] [깨끗한나라] 2019년 신입사원 추천채용,미래인재센터(서울),2019-09-05,251,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130722&page=13&category=GENERAL
122,10273,서울,[구인]2학기 생협 근로장학생 모집 안내,소비자생활협동조합,2019-09-05,273,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130717&page=13&category=GENERAL
123,10272,서울,[공지] 세상과 나를 위한 도전 전환21 모집,글로벌봉사팀,2019-09-05,418,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130715&page=13&category=GENERAL
124,10271,국제,정보처 조교 모집 안내,정보처,2019-09-05,118,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130710&page=13&category=GENERAL
125,10270,국제,2019년도 제2기숙사 생활지도 조교 모집 안내,제2기숙사,2019-09-05,102,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130708&page=13&category=GENERAL
126,10269,공통,[국제교육원] 일본 도쿄 세이토쿠대학 유학생 한국어 도...,국제교육원,2019-09-04,254,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130688&page=13&category=GENERAL
127,10268,공통,경희평화운동사진전 도우미 모집,경희기록관,2019-09-04,411,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130686&page=13&category=GENERAL
128,10267,서울,2019-2 스터디그룹+(무( )한도전 프로젝트) 신청...,교수학습지원센터(서울),2019-09-04,345,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130684&page=13&category=GENERAL
129,10266,국제,■국제캠퍼스■ 장애학생지원센터 행정조교 모집,장애학생지원센터(국제),2019-09-04,59,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130681&page=13&category=GENERAL
130,10265,국제,■국제캠퍼스■ 국가근로 대필도우미 모집 안내(마감),장애학생지원센터(국제),2019-09-04,92,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130679&page=14&category=GENERAL
131,10264,서울,2019-2 스터디그룹+(통쾌한스터디) 신청 안내,교수학습지원센터(서울),2019-09-04,241,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130677&page=14&category=GENERAL
132,10263,서울,2019-2 스터디그룹+(전공스터디) 신청 안내,교수학습지원센터(서울),2019-09-04,421,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130675&page=14&category=GENERAL
133,10262,국제,UNAI Aspire Kyung Hee 국제지부 신입부...,글로벌봉사팀,2019-09-04,290,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130645&page=14&category=GENERAL
134,10261,국제,-국제캠퍼스-예술디자인관 행정실에서 전산조교 모집합니다...,예술디자인대학,2019-09-04,52,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130642&page=14&category=GENERAL
135,10260,국제,[지식창업교육센터] 1차. 산학협력세미나 개최 안내(9...,지식창업교육센터,2019-09-03,61,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130604&page=14&category=GENERAL
136,10259,공통,[추천채용] 대한상공회의소 기업활력법 횔용지원센터 계약...,미래인재센터(서울),2019-09-03,122,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130595&page=14&category=GENERAL
137,10258,공통,[LINC+] 2019 수원청년 업클라우드 -네번째 바...,LINC+ 사업단,2019-09-03,134,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130592&page=14&category=GENERAL
138,10257,공통,[LINC+] 창업교육센터 디지털 마케팅교육 - 1인미...,LINC+ 사업단,2019-09-03,151,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130590&page=14&category=GENERAL
139,10256,공통,[LINC+] 창업동아리 등록 지원제 9/2(월)~9/...,LINC+ 사업단,2019-09-03,146,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130587&page=14&category=GENERAL
140,10255,공통,[PBF] 2019 UNAI Aspire 경희 평화 포...,글로벌봉사팀,2019-09-03,234,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130574&page=15&category=GENERAL
