,번호,제목,글쓴이,날짜,조회수,링크
63,1500,[국제][국가장학]2019-1학기 국가장학금2유형 지급기준 및 일정 …,관리자,2019.06.26,2191,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1718&page=5
64,1499,[공통][대외](~ 07.12) 2019학년도 롯데장학재단 장학생 신규 선…,관리자,2019.06.25,1902,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1717&page=5
65,1498,[서울][국가근로] 2019학년도 2학기 국가근로장학사업 운영 일정,관리자,2019.06.25,1598,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1716&page=5
66,1497,[공통][대외][~7.15]2019학년도 바로바로론 사랑나눔 장학생 모…,관리자,2019.06.24,1314,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1715&page=5
67,1496,[공통][대외][~7.09]2019-2학기 농어촌희망재단 농림축산식품부…,관리자,2019.06.21,797,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1714&page=5
68,1495,[공통][대외][~7.12] 2019 하이원 나눔·키움 장학생(대학) 선발…,관리자,2019.06.20,1382,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1713&page=5
69,1494,[국제][교내] 2019 하계 미래혁신인재장학 최종합격자 발표 및 …,관리자,2019.06.18,935,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1712&page=5
70,1493,[공통][대외][~7.19]2019년 5.18희망장학금 장학생 모집공고,관리자,2019.06.18,1302,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1711&page=5
71,1492,2019학년도 하계 미래혁신인재 장학 서류평가 결과 및 2차 면접…,관리자,2019.06.14,732,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1710&page=5
72,1491,★★[서울][국가근로]2019-1학기 하계방학 국가근로장학생 최종…,관리자,2019.06.14,1037,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1709&page=5
73,1490,★★[서울][국가근로]2019-1학기 하계방학 국가근로장학생 최종…,관리자,2019.06.14,676,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1708&page=5
74,1489,[서울][대외][06.14~07.05]2019-2학기 삼일장학회 장학생 추천자…,관리자,2019.06.14,933,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1707&page=5
75,1488,[공통][대외][~06.30]2019학년도 2학기 이한열장학금 신청 안내,관리자,2019.06.12,1308,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1706&page=6
